Url,Country,Country Code,Region,City,Lat,Lng,ZIP Code,Time Zone,Manufacturer
http://79.129.118.126:8081/oneshotimage1?COUNTER,"
Greece
","
GR
","
Iraklion
","
 Nea Alikarnassos.
",35.33333,25.16667,716 01,+02:00,"
Sony
"
http://212.145.156.199:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Spain
","
ES
","
Galicia
","
 Pontevedra.
",42.431,-8.64435,36208,+01:00,"
Mobotix
"
http://134.124.112.36:80/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United States
","
US
","
Missouri
","
 Saint Louis.
",38.70732,-90.30354,63121,-06:00,"
PanasonicHD
"
http://129.186.93.4:80/mjpg/video.mjpg,"
United States
","
US
","
Iowa
","
 Ames.
",42.022675,-93.642525,50011,-06:00,"
Axis
"
http://63.224.217.217:81/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United States
","
US
","
Washington
","
 Spokane.
",47.65966,-117.42908,99201,-08:00,"
PanasonicHD
"
http://149.255.82.215:8080/mjpg/video.mjpg,"
Czech Republic
","
CZ
","
Liberecky Kraj
","
 Frydlant.
",50.92139,15.07974,464 01,+01:00,"
Axis
"
http://103.35.80.35:80/mjpg/video.mjpg,"
Australia
","
AU
","
Queensland
","
 Caloundra.
",-26.79709,153.13771,4551,+10:00,"
Axis
"
http://47.20.12.5:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
United States
","
US
","
New York
","
 Hicksville.
",40.76413,-73.51897,11801,-05:00,"
Defeway
"
http://216.67.140.209:83/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United States
","
US
","
Wyoming
","
 Lander.
",42.83301,-108.73067,82520,-07:00,"
PanasonicHD
"
http://14.203.245.178:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Australia
","
AU
","
New South Wales
","
 Mount Druitt.
",-33.76667,150.81667,2770,+11:00,"
Defeway
"
http://77.110.219.78:80/mjpg/video.mjpg,"
Norway
","
NO
","
Nordland
","
 Inndyr.
",67.0338,14.02757,8140,+01:00,"
Axis
"
http://94.234.174.53:8080/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Sweden
","
SE
","
Orebro Lan
","
 Karlskoga.
",59.32667,14.52386,69194,+01:00,"
PanasonicHD
"
http://85.19.71.42:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Norway
","
NO
","
Oslo
","
 Oslo.
",59.91273,10.74609,405,+01:00,"
Vivotek
"
http://81.204.47.18:50000/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Netherlands
","
NL
","
Zuid-Holland
","
 Capelle Aan Den Ijss.
",51.92917,4.57778,2900,+01:00,"
PanasonicHD
"
http://213.188.119.196:80/mjpg/video.mjpg,"
Germany
","
DE
","
Hessen
","
 Rodgau.
",50.02627,8.88588,63110,+01:00,"
Axis
"
http://71.83.147.198:8000/mjpg/video.mjpg,"
United States
","
US
","
California
","
 Riverside.
",33.95335,-117.39616,92501,-08:00,"
Axis
"
http://90.102.16.142:80/mjpg/video.mjpg,"
France
","
FR
","
Provence-Alpes-Cote 
","
 Orange.
",44.1392,4.80791,92791,+01:00,"
Axis
"
http://181.39.25.74:50003/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Ecuador
","
EC
","
Guayas
","
 Guayaquil.
",-2.16667,-79.9,"
-
",-05:00,"
Panasonic
"
http://104.226.229.211:80/mjpg/video.mjpg,"
United States
","
US
","
Connecticut
","
 Stamford.
",41.085391,-73.543118,6905,-05:00,"
Axis
"
http://46.16.219.177:80/mjpg/video.mjpg,"
Germany
","
DE
","
Schleswig-Holstein
","
 Tangstedt.
",53.66667,9.85,22889,+01:00,"
Axis
"
http://91.113.207.170:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Austria
","
AT
","
Wien
","
 Vienna.
",48.20849,16.37208,1010,+01:00,"
Mobotix
"
http://78.253.40.32:80/mjpeg.cgi,"
France
","
FR
","
Ile-De-France
","
 Paris.
",48.85341,2.3488,75008,+01:00,DLink-DCS-932
http://217.7.249.14:8080/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Germany
","
DE
","
Bayern
","
 Fasangarten.
",48.1,11.6,81549,+01:00,"
Mobotix
"
http://217.91.88.225:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Germany
","
DE
","
Hessen
","
 Kassel.
",50.20679,9.27761,63599,+01:00,"
Mobotix
"
http://91.112.188.219:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Austria
","
AT
","
Tirol
","
 Innsbruck.
",47.26266,11.39454,6020,+01:00,"
Vivotek
"
http://82.105.116.212:85/mjpg/video.mjpg,"
Italy
","
IT
","
Veneto
","
 Treviso.
",45.66667,12.245,31100,+01:00,"
Axis
"
http://72.1.28.203:81/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United States
","
US
","
Wisconsin
","
 Oshkosh.
",43.9959,-88.56348,54903,-06:00,"
PanasonicHD
"
http://174.32.138.194:8081/cgi-bin/viewer/video.jpg?r=COUNTER,"
United States
","
US
","
Maryland
","
 Germantown.
",39.191189,-77.23466,20876,-05:00,"
Vivotek
"
http://109.247.173.174:8084/mjpg/video.mjpg,"
Norway
","
NO
","
Oslo
","
 Oslo.
",59.91273,10.74609,1182,+01:00,"
Axis
"
http://178.119.139.89:85/mjpg/video.mjpg,"
Belgium
","
BE
","
Oost-Vlaanderen
","
 Maldegem.
",51.20737,3.44511,9992,+01:00,"
Axis
"
http://118.243.220.43:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"
Japan
","
JP
","
Saga
","
 Saga.
",33.267,130.3,840-0812,+09:00,"
Canon
"
http://85.105.73.133:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Turkey
","
TR
","
Kutahya
","
 Kutahya.
",39.42417,29.98333,17200,+02:00,"
Defeway
"
http://216.249.144.121:80/oneshotimage1?COUNTER,"
United States
","
US
","
Kentucky
","
 Fulton.
",36.50423,-88.87423,42041,-06:00,"
Sony
"
http://95.227.252.185:80/videostream.cgi?user=admin&pwd=,"
Italy
","
IT
","
Lazio
","
 Rome.
",41.89474,12.4839,135,+01:00,"
Foscam
"
http://95.97.217.189:82/mjpg/video.mjpg,"
Netherlands
","
NL
","
Friesland
","
 Leeuwarden.
",53.20139,5.80859,9088,+02:00,"
Axis
"
http://64.187.194.47:80/mjpg/video.mjpg,"
United States
","
US
","
Montana
","
 Melville.
",46.074272,-109.876511,59055,-07:00,"
Axis
"
http://188.13.219.21:8080/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Italy
","
IT
","
Toscana
","
 Florence.
",43.76667,11.25,50145,+01:00,"
Mobotix
"
http://220.254.170.10:80/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Japan
","
JP
","
Nagano
","
 Nagano.
",36.633,138.183,380-0838,+09:00,"
Panasonic
"
http://62.173.23.3:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Malta
","
MT
","
Malta
","
 San Gwann.
",35.90556,14.47611,SGN07,+01:00,"
Vivotek
"
http://166.250.231.215:80/mjpg/video.mjpg,"
United States
","
US
","
North Dakota
","
 Williston.
",48.14697,-103.61797,58801,-06:00,"
Axis
"
http://217.151.113.195:83/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Switzerland
","
CH
","
Graubunden
","
 Ilanz.
",46.77413,9.20461,7130,+01:00,"
PanasonicHD
"
http://88.173.171.137:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
France
","
FR
","
Languedoc-Roussillon
","
 Comps.
",43.85304,4.60567,30300,+01:00,"
Vivotek
"
http://217.92.72.120:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Germany
","
DE
","
Hessen
","
 Offenbach.
",50.1006,8.76647,63073,+01:00,"
Vivotek
"
http://213.128.173.208:8000/cgi-bin/viewer/video.jpg?r=COUNTER,"
Norway
","
NO
","
Hordaland
","
 Bergen.
",60.39299,5.32415,5893,+01:00,"
Vivotek
"
http://78.188.239.112:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Turkey
","
TR
","
Trabzon
","
 Caykara.
",40.75481,40.23552,61950,+02:00,"
Defeway
"
http://82.15.143.88:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
United Kingdom
","
GB
","
England
","
 Thurcaston.
",52.69228,-1.15935,LE7 7JJ,+00:00,"
Defeway
"
http://69.42.224.222:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
United States
","
US
","
Minnesota
","
 Breckenridge.
",46.26357,-96.58813,56520,-06:00,"
Defeway
"
http://166.165.35.32:8888/mjpg/video.mjpg,"
United States
","
US
","
California
","
 Rancho Cucamonga.
",34.1064,-117.59311,91701,-08:00,"
Axis
"
http://80.229.42.13:80/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
United Kingdom
","
GB
","
England
","
 Gatwick.
",51.16667,-0.18333,RH6 0AL,+00:00,"
Panasonic
"
http://84.241.99.7:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Switzerland
","
CH
","
Nidwalden
","
 Stans.
",46.95845,8.366,6371,+01:00,"
Mobotix
"
http://96.89.17.177:81/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United States
","
US
","
Virginia
","
 Brandermill.
",37.43209,-77.64971,23112,-05:00,"
PanasonicHD
"
http://46.24.41.137:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Spain
","
ES
","
Madrid
","
 Belmonte De Tajo.
",40.13162,-3.3358,28391,+01:00,"
Mobotix
"
http://166.239.173.221:8000/oneshotimage1?COUNTER,"
United States
","
US
","
Pennsylvania
","
 Doylestown.
",40.33254,-75.11664,18901,-05:00,"
Sony
"
http://82.197.28.219:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Finland
","
FI
","
Southern Savonia
","
 Mikkeli.
",61.68857,27.27227,50100,+02:00,"
Mobotix
"
http://77.51.203.128:8083/webcapture.jpg?command=snap&channel=1?COUNTER,"
Russian Federation
","
RU
","
Moscow City
","
 Moscow.
",55.75222,37.61556,123154,+03:00,Hi3516
http://89.176.18.109:8083/cgi-bin/viewer/video.jpg?r=COUNTER,"
Czech Republic
","
CZ
","
Hlavni Mesto Praha
","
 Karlin.
",50.09272,14.44711,182 00,+01:00,"
Vivotek
"
http://124.158.77.201:80/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Mongolia
","
MN
","
Ulaanbaatar
","
 Ulaanbaatar.
",47.90771,106.88324,15172,+08:00,"
Defeway
"
http://153.142.220.174:8083/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Japan
","
JP
","
Kanagawa
","
 Hakone.
",35.183,139.033,250-0521,+09:00,"
Mobotix
"
http://212.87.254.166:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Poland
","
PL
","
Slaskie
","
 Czestochowa.
",50.79646,19.12409,42-200,+01:00,"
Vivotek
"
http://80.250.156.167:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Israel
","
IL
","
Hamerkaz
","
 Netanya.
",32.33361,34.85778,42140,+02:00,"
Mobotix
"
http://84.80.136.179:9000/cgi-bin/viewer/video.jpg?r=COUNTER,"
Netherlands
","
NL
","
Zuid-Holland
","
 Hoek Van Holland.
",51.9775,4.13333,3151,+01:00,"
Vivotek
"
http://89.246.130.164:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Germany
","
DE
","
Mecklenburg-Vorpomme
","
 Dechow.
",53.71667,10.91667,19217,+01:00,"
Mobotix
"
http://111.75.158.77:8081/webcapture.jpg?command=snap&channel=1?COUNTER,"
China
","
CN
","
Jiangxi
","
 Ganzhou.
",25.85,114.93333,341006,+08:00,Hi3516
http://218.35.204.29:8081/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
Kao-Hsiung
","
 Kaohsiung.
",22.61626,120.31333,800,+08:00,Hi3516
http://185.91.171.10:9000/cgi-bin/viewer/video.jpg?r=COUNTER,"
Czech Republic
","
CZ
","
Hlavni Mesto Praha
","
 Prague.
",50.08804,14.42076,150 00,+01:00,"
Vivotek
"
http://41.0.214.114:8000/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
South Africa
","
ZA
","
Gauteng
","
 Pretoria.
",-25.74486,28.18783,183,+02:00,"
Defeway
"
http://2.226.152.63:8082/cgi-bin/viewer/video.jpg?r=COUNTER,"
Italy
","
IT
","
Puglia
","
 Leporano.
",40.38392,17.3349,74020,+01:00,"
Vivotek
"
http://87.201.128.54:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
United Arab Emirates
","
AE
","
Dubai
","
 Dubai.
",25.25817,55.30472,"
-
",+04:00,"
Defeway
"
http://153.142.26.162:8084/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Japan
","
JP
","
Gumma
","
 Maebashi.
",36.383,139.067,371-0802,+09:00,"
Mobotix
"
http://128.119.174.134:80/mjpg/video.mjpg,"
United States
","
US
","
Massachusetts
","
 Amherst.
",42.403878,-72.52994,1003,-05:00,"
Axis
"
http://93.184.64.12:2000/mjpg/video.mjpg,"
Slovakia
","
SK
","
Bratislava
","
 Bratislava.
",48.14816,17.10674,851 10,+01:00,"
Axis
"
http://91.113.129.222:80/mjpg/video.mjpg,"
Austria
","
AT
","
Karnten
","
 Klagenfurt Am Woerth.
",46.62472,14.30528,9201,+01:00,"
Axis
"
http://65.183.213.186:8080/image?speed=0,"
United States
","
US
","
Oregon
","
 Albany.
",44.63651,-123.10593,97321,-08:00,Sony-CS3
http://50.47.66.164:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
United States
","
US
","
Washington
","
 Naches.
",46.72917,-120.69917,98929,-08:00,"
Mobotix
"
http://85.65.232.56:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Israel
","
IL
","
Hadarom
","
 Eilat.
",29.55805,34.94821,"
-
",+02:00,"
Defeway
"
http://27.96.203.167:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Australia
","
AU
","
Victoria
","
 Melbourne.
",-37.814,144.96332,8010,+11:00,"
Defeway
"
http://107.0.231.40:8083/mjpg/video.mjpg,"
United States
","
US
","
Connecticut
","
 Shelton.
",41.31649,-73.09316,6484,-05:00,"
Axis
"
http://141.213.132.251:80/mjpg/video.mjpg,"
United States
","
US
","
Michigan
","
 Ann Arbor.
",42.290941,-83.71441,48109,-05:00,"
Axis
"
http://153.142.41.131:8081/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Japan
","
JP
","
Hyogo
","
 Nishinomiya.
",34.737597,135.341564,663-8186,+09:00,"
Mobotix
"
http://91.120.63.29:80/mjpg/video.mjpg,"
Hungary
","
HU
","
Budapest
","
 Budapest.
",47.49801,19.03991,2040,+01:00,"
Axis
"
http://210.248.127.21:80/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Japan
","
JP
","
Tokyo
","
 Tokyo.
",35.689506,139.6917,214-0021,+09:00,"
Panasonic
"
http://83.220.113.7:81/mjpg/video.mjpg,"
Poland
","
PL
","
Mazowieckie
","
 Warsaw.
",52.22977,21.01178,02-222,+01:00,"
Axis
"
http://113.20.231.251:8080/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Japan
","
JP
","
Shiga
","
 Kitahama.
",35.16667,135.91667,520-0363,+09:00,"
Panasonic
"
http://110.5.60.250:8083/mjpg/video.mjpg,"
Japan
","
JP
","
Tokyo
","
 Tokyo.
",35.689506,139.6917,214-0021,+09:00,"
Axis
"
http://114.32.227.180:81/webcapture.jpg?command=snap&channel=1?COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Taipei.
",25.04776,121.53185,10048,+08:00,Hi3516
http://183.171.215.168:85/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Malaysia
","
MY
","
Selangor
","
 Petaling Jaya.
",3.10726,101.60671,47307,+08:00,"
PanasonicHD
"
http://153.142.26.162:8083/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Japan
","
JP
","
Gumma
","
 Maebashi.
",36.383,139.067,371-0802,+09:00,"
Mobotix
"
http://154.5.34.135:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Canada
","
CA
","
British Columbia
","
 Victoria.
",48.43294,-123.3693,V8N 0A1,-08:00,"
Defeway
"
http://82.80.34.111:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Israel
","
IL
","
Tel Aviv
","
 Tel Aviv.
",32.08088,34.78057,"
-
",+02:00,"
Defeway
"
http://207.144.252.24:8081/mjpg/video.mjpg,"
United States
","
US
","
North Carolina
","
 Foscoe.
",36.1618,-81.76566,28604,-05:00,"
Axis
"
http://212.57.225.180:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
United Kingdom
","
GB
","
England
","
 Astbury.
",53.15109,-2.23164,CW12 4RQ,+00:00,"
Mobotix
"
http://190.186.237.167:82/cgi-bin/viewer/video.jpg?r=COUNTER,"
Bolivia, Plurination
","
BO
","
Santa Cruz
","
 Santa Cruz De La Sie.
",-17.8,-63.16667,"
-
",-04:00,"
Vivotek
"
http://66.147.38.164:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"
United States
","
US
","
Florida
","
 Reddick.
",29.37083,-82.19833,32686,-05:00,"
Vivotek
"
http://59.120.95.51:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Pingtung.
",22.67135,120.48814,900,+08:00,"
Vivotek
"
http://61.7.34.25:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"
Japan
","
JP
","
Saga
","
 Karatsu.
",33.45,129.967,847-0841,+09:00,"
Canon
"
http://217.41.66.17:84/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
United Kingdom
","
GB
","
England
","
 Icklingham.
",52.32729,0.59627,IP28 6PU,+00:00,"
PanasonicHD
"
http://110.5.62.5:8082/mjpg/video.mjpg,"
Japan
","
JP
","
Fukuoka
","
 Fukuoka.
",33.583,130.4,812-0045,+09:00,"
Axis
"
http://173.220.42.212:8000/cgi-bin/viewer/video.jpg?r=COUNTER,"
United States
","
US
","
New York
","
 Plainview.
",40.785072,-73.481233,11803,-05:00,"
Vivotek
"
http://99.188.251.40:80/mjpg/video.mjpg,"
United States
","
US
","
Indiana
","
 Dyer.
",41.4942,-87.52171,46311,-08:00,"
Axis
"
http://82.80.164.182:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Israel
","
IL
","
Tel Aviv
","
 Tel Aviv.
",32.08088,34.78057,"
-
",+02:00,"
Defeway
"
http://86.26.207.105:1024/img/video.mjpeg,"
United Kingdom
","
GB
","
England
","
 Stratton Saint Marga.
",51.58333,-1.75,SN3 4PZ,+00:00,"
Linksys
"
http://60.218.124.170:80/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
China
","
CN
","
Heilongjiang
","
 Daqing.
",46.58333,125,163001,+08:00,"
PanasonicHD
"
http://153.142.41.131:8082/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Japan
","
JP
","
Hyogo
","
 Nishinomiya.
",34.737597,135.341564,663-8186,+09:00,"
Mobotix
"
http://24.230.87.90:80/oneshotimage1?COUNTER,"
United States
","
US
","
North Dakota
","
 Grand Forks.
",47.92526,-97.03285,58201,-06:00,"
Sony
"
http://130.194.6.10:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Australia
","
AU
","
Victoria
","
 Clayton.
",-37.91731,145.13041,3168,+11:00,"
Vivotek
"
http://188.244.140.250:80/mjpg/video.mjpg,"
Russian Federation
","
RU
","
Sakhalin
","
 Yuzhno-Sakhalinsk.
",46.95812,142.73366,693023,+10:00,"
Axis
"
http://46.140.226.238:81/mjpg/video.mjpg,"
Switzerland
","
CH
","
Zurich
","
 Zurich.
",47.36667,8.55,8005,+01:00,"
Axis
"
http://79.142.145.246:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Czech Republic
","
CZ
","
Moravskoslezsky Kraj
","
 Brumovice.
",50.0153,17.74958,747 71,+01:00,"
Vivotek
"
http://185.5.196.247:91/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Italy
","
IT
","
Trentino-Alto Adige
","
 Bressanone.
",46.71503,11.65598,39042,+01:00,"
PanasonicHD
"
http://66.119.109.202:8001/videostream.cgi?user=admin&pwd=,"
United States
","
US
","
North Carolina
","
 Culberson.
",34.991667,-84.167778,28903,-05:00,"
Foscam
"
http://213.235.247.165:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Austria
","
AT
","
Wien
","
 Vienna.
",48.20849,16.37208,1010,+01:00,"
Mobotix
"
http://67.87.248.154:9000/mjpg/video.mjpg,"
United States
","
US
","
Connecticut
","
 Norwalk.
",41.1176,-73.4079,6850,-05:00,"
Axis
"
http://118.22.23.185:80/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
Japan
","
JP
","
Tokyo
","
 Tokyo.
",35.689506,139.6917,214-0021,+09:00,"
Panasonic
"
http://109.164.246.13:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Switzerland
","
CH
","
Fribourg
","
 Romont.
",46.69652,6.91898,1680,+01:00,"
Mobotix
"
http://132.248.4.26:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"
Mexico
","
MX
","
Distrito Federal
","
 Mexico City.
",19.42847,-99.12766,14629,-06:00,"
Vivotek
"
http://78.188.68.239:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Turkey
","
TR
","
Istanbul
","
 Yakuplu.
",40.98894,28.67582,16120,+02:00,"
Defeway
"
http://153.142.28.237:8081/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Japan
","
JP
","
Fukuoka
","
 Fukuoka.
",33.583,130.4,812-0045,+09:00,"
Mobotix
"
http://193.85.186.201:80/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"
Czech Republic
","
CZ
","
Hlavni Mesto Praha
","
 Prague.
",50.08804,14.42076,150 00,+01:00,"
Bosch
"
http://78.248.226.206:8081/videostream.cgi?user=admin&pwd=,"
France
","
FR
","
Ile-De-France
","
 Fontenay-Le-Fleury.
",48.81253,2.04863,78339,+01:00,"
Foscam
"
http://213.14.189.154:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"
Turkey
","
TR
","
Istanbul
","
 Istanbul.
",41.01384,28.94966,34810,+02:00,"
Defeway
"
http://84.92.230.15:80/mjpg/video.mjpg,"
United Kingdom
","
GB
","
England
","
 Trafford.
",53.46986,-2.32704,M17 1WT,+00:00,"
Axis
"
http://162.245.253.3:80/mjpg/video.mjpg,"
Canada
","
CA
","
British Columbia
","
 Richmond.
",49.17003,-123.13683,V6V 0A1,-08:00,"
Axis
"
http://84.80.31.224:8001/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"
Netherlands
","
NL
","
Zeeland
","
 Bruinisse.
",51.66167,4.09444,4311,+01:00,"
Mobotix
"
http://120.29.240.91:80/mjpg/video.mjpg,"
Australia
","
AU
","
Tasmania
","
 Hobart.
",-42.87936,147.32941,7000,+10:00,"
Axis
"
http://109.110.240.200:8081/webcapture.jpg?command=snap&channel=1?COUNTER,"
Cyprus
","
CY
","
Limassol
","
 Limassol.
",34.675,33.03333,2408,+02:00,Hi3516
http://62.41.96.78:90/mjpg/video.mjpg,"
Netherlands
","
NL
","
Zuid-Holland
","
 Den Haag.
",52.07667,4.29861,2590,+01:00,"
Axis
"
http://64.38.186.253:8081/mjpg/video.mjpg,"
United States
","
US
","
Washington
","
 Seattle.
",47.61201,-122.33514,98111,-08:00,"
Axis
"
http://60.249.93.244:80/cgi-bin/viewer/video.jpg?r=COUNTER,"
Taiwan, Province Of 
","
TW
","
T'Ai-Wan
","
 Taipei.
",25.04776,121.53185,10048,+08:00,"
Vivotek
"
http://85.99.121.200:50001/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Turkey
","
TR
","
Ankara
","
 Golbasi.
",39.79043,32.80903,10500,+02:00,"
PanasonicHD
"
http://77.222.169.38:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"
Norway
","
NO
","
Finnmark
","
 Alta.
",69.96887,23.27165,9509,+01:00,"
Vivotek
"
http://85.172.126.26:81/mjpg/video.mjpg,"
Russian Federation
","
RU
","
Volgograd
","
 Volgograd.
",48.71939,44.50184,400066,+03:00,"
Axis
"
http://46.243.108.21:8080/cam_1.cgi,"
Austria
","
AT
","
Tirol
","
 Imst.
",47.24504,10.73974,6460,+01:00,"
WebcamXP
"
http://178.82.153.19:80/mjpg/video.mjpg,"
Switzerland
","
CH
","
Bern
","
 Gstaad.
",46.47215,7.28685,3780,+01:00,"
Axis
"
http://24.39.106.6:8000/mjpg/video.mjpg,"
United States
","
US
","
New York
","
 Tivoli.
",42.05842,-73.9093,12583,-05:00,"
Axis
"
http://217.151.113.195:84/cgi-bin/camera?resolution=640&quality=1&Language=0&COUNTER,"
Switzerland
","
CH
","
Graubunden
","
 Ilanz.
",46.77413,9.20461,7130,+01:00,"
PanasonicHD
"
http://72.54.38.162:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"
United States
","
US
","
Illinois
","
 Saint Charles.
",41.91419,-88.30869,60174,-06:00,"
Vivotek
"
http://65.40.15.131:84/mjpg/video.mjpg,"
United States
","
US
","
Florida
","
 Groveland.
",28.55805,-81.85119,34736,-05:00,"
Axis
"
http://123.243.248.219:80/mjpg/video.mjpg,"
Australia
","
AU
","
New South Wales
","
 North Ryde.
",-33.79677,151.12436,2113,+10:00,"
Axis
"
http://112.72.141.222:8000/webcapture.jpg?command=snap&channel=1?COUNTER,"
Korea, Republic Of
","
KR
","
Seoul-T'Ukpyolsi
","
 Seoul.
",37.56826,126.97783,100-101,+09:00,Hi3516
http://98.249.133.57:85/mjpg/video.mjpg,"
United States
","
US
","
Florida
","
 Miami.
",25.77427,-80.19366,33010,-05:00,"
Axis
"
http://104.172.152.180:80/SnapshotJPEG?Resolution=640x480&Quality=Clarity&COUNTER,"
United States
","
US
","
California
","
 Los Angeles.
",34.05223,-118.24368,90017,-08:00,"
Panasonic
"
http://46.19.234.136:80/mjpg/video.mjpg,"
Italy
","
IT
","
Friuli-Venezia Giuli
","
 Pordenone.
",45.96389,12.6575,33170,+01:00,"
Axis
"
http://84.85.127.63:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"
Netherlands
","
NL
","
Gelderland
","
 Culemborg.
",51.955,5.22778,4107,+01:00,"
Vivotek
"
http://81.16.173.46:8083/mjpg/video.mjpg,"
Sweden
","
SE
","
Vastmanlands Lan
","
 Koping.
",59.51404,15.99255,73198,+01:00,"
Axis
"
http://70.90.39.254:8081/cgi-bin/viewer/video.jpg?r=COUNTER,"
United States
","
US
","
Michigan
","
 Oakland.
",42.74778,-83.16972,48306,-05:00,"
Vivotek
"
http://67.109.160.248:80/image?speed=0,"
United States
","
US
","
Illinois
","
 Argenta.
",39.98389,-88.82111,62501,-06:00,Sony-CS3
